STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor
1580,1983-04-20T00:00:00Z,10,5.8,2.1,10,0.1,6,7.1,0,4.3,9.2,999.4,13.5,64,17.5,6.8,5.3,eor
1580,1983-04-21T00:00:00Z,10,10.7,3.6,10,3.8,6,3.3,0,7.7,11.7,991.6,14.6,72,20.7,10.4,8.3,eor
1580,1983-04-22T00:00:00Z,10,7.6,3.3,10,0,0,7.3,0,3.3,9.3,996.7,11.7,68,16.2,9.5,9.3,eor
1580,1983-04-23T00:00:00Z,10,13.8,2.5,10,5.2,6,8.1,0,5,10.4,993.1,14.2,64,19.4,6.9,4.6,eor
1580,1983-04-24T00:00:00Z,10,4.2,1.4,10,0,0,5.8,0,2.3,9.8,995.1,11.1,74,15.4,8.3,8.3,eor
1580,1983-04-25T00:00:00Z,10,5.4,1.7,10,0,0,4.3,0,4,10.5,995.7,12,75,17.4,5.5,4,eor
1580,1983-04-26T00:00:00Z,10,4,1.3,10,0,6,5.8,0,7.3,11,994.7,14.2,70,18.5,6.6,5.1,eor
1580,1983-04-27T00:00:00Z,10,8.9,4.4,10,0.1,6,4.7,0,4,9.2,996.4,13.4,60,17.5,10.7,9.3,eor
1580,1983-04-28T00:00:00Z,10,6.9,2,10,0.5,6,10.2,0,3,8.8,999.7,13.4,60,18.8,6.3,4.2,eor
1580,1983-04-29T00:00:00Z,10,7.4,3.4,10,0,0,9,0,4.7,8.1,1000.9,12.4,56,17.8,10,9.5,eor
1580,1983-04-30T00:00:00Z,10,6,1.9,10,2.6,6,9.7,0,4.3,9.3,994.7,14.8,59,20.3,5,3.5,eor
1580,1983-05-01T00:00:00Z,10,12.5,2.7,10,4.2,6,1.5,0,4.7,12,985.9,11.8,84,16,10,10.7,eor
1580,1983-05-02T00:00:00Z,10,9.3,4,10,0.6,6,2.6,0,6,9.4,992.7,9.1,79,12.8,8,6.5,eor
1580,1983-05-03T00:00:00Z,10,12.9,4.5,10,0.1,6,1.1,0,7,8.3,997.4,9.7,68,12.2,7.2,5.4,eor
1580,1983-05-04T00:00:00Z,10,5,1.3,10,3.9,6,3,0,5,9.6,1000,9.2,80,13.7,7.4,6.5,eor
1580,1983-05-05T00:00:00Z,10,3.3,1.1,10,0,0,5.8,0,4,9.3,1004.3,12.4,67,17.9,6,4.4,eor
1580,1983-05-06T00:00:00Z,10,6.5,3.3,10,3.2,6,6.6,0,4.7,9.9,1002.4,16,56,19.4,8.7,5.7,eor
1580,1983-05-07T00:00:00Z,10,4.9,1.9,10,9.7,6,0,0,8,12.4,996.2,11.6,90,16.8,10.7,9.8,eor
1580,1983-05-08T00:00:00Z,10,9,2.1,10,5.6,6,5.7,0,4.7,11.2,992.8,11,84,15.5,7.7,6.5,eor
1580,1983-05-09T00:00:00Z,10,6,2.5,10,0.3,6,4.2,0,5.7,9,991.7,12.8,62,16.8,7.7,6.3,eor
1580,1983-05-10T00:00:00Z,10,5.9,2,10,2.3,6,0.5,0,6.7,9,988.6,8.7,79,12.3,7.8,8,eor
1580,1983-05-11T00:00:00Z,10,9.7,2.9,10,4,6,4.4,0,5,9.6,984.7,9.2,81,13.2,7.3,5.5,eor
1580,1983-05-12T00:00:00Z,10,9.2,3,10,4.1,6,0,0,8,10.8,988.3,10.7,82,15.4,5.2,3.6,eor
1580,1983-05-13T00:00:00Z,10,4,1.4,10,1,6,0,0,5.7,10.4,997.3,9.2,87,11.9,7,6.3,eor
1580,1983-05-14T00:00:00Z,10,4.4,1,10,3.2,6,3.8,0,7,11.7,997.2,11.8,84,16.7,6.8,5.4,eor
1580,1983-05-15T00:00:00Z,10,7,2.2,10,3.8,6,1.3,0,7.7,14.1,993.6,14.7,84,19,9.2,9.4,eor
1580,1983-05-16T00:00:00Z,10,5.9,1.9,10,4,6,2.7,0,5.3,13.1,991.7,13.6,83,18.4,11.5,11.2,eor
1580,1983-05-17T00:00:00Z,10,10.2,1.7,10,16,6,4.2,0,6.7,12.3,996.7,13,80,19.4,10.4,9,eor
1580,1983-05-18T00:00:00Z,10,6,3,10,0.4,6,9.5,0,5,9.9,999.6,12.9,67,19,9.1,8,eor
1580,1983-05-19T00:00:00Z,10,7,2.3,10,0,0,4.7,0,4,9.6,1000,12,68,17.2,9.2,7.4,eor
1580,1983-05-20T00:00:00Z,10,7.9,2.8,10,0.2,6,8.8,0,4.7,10.5,995.2,16.3,60,22.1,7.7,6.9,eor
1580,1983-05-21T00:00:00Z,10,9.4,3.1,10,0,0,0,0,7.3,11.6,989.6,12.8,76,17.2,9.8,8.4,eor
1580,1983-05-22T00:00:00Z,10,3,1,10,0,0,4.1,0,6,9.9,999.1,11.9,72,15.3,7.4,6,eor
1580,1983-05-23T00:00:00Z,10,8.8,2.4,10,7,6,0,0,7.3,11.2,998.7,10.7,86,13.2,7.7,6.7,eor
1580,1983-05-24T00:00:00Z,10,6.6,3,10,8.7,6,0,0,8,11,993.1,10.4,88,10.7,9.4,8.9,eor
1580,1983-05-25T00:00:00Z,10,8.9,2.6,10,14.4,6,0,0,8,11.5,995,10,93,10.7,9.8,9.5,eor
1580,1983-05-26T00:00:00Z,10,6.8,3,10,4.9,6,0,0,8,10.7,998.1,9.4,90,10.5,8.5,8.3,eor
1580,1983-05-27T00:00:00Z,10,5,2.3,10,0.3,6,0,0,8,9.9,1001.9,8.7,87,10.5,8.2,7.6,eor
1580,1983-05-28T00:00:00Z,10,5.3,2.1,10,3.6,6,2.2,0,7.3,9.8,999,10.3,79,13.3,7.2,6.6,eor
1580,1983-05-29T00:00:00Z,10,8.8,3.4,10,0,6,1.5,0,7,10.2,995.4,11.3,77,14.4,9.1,7.9,eor
1580,1983-05-30T00:00:00Z,10,4,1.2,10,0.1,6,7,0,6,10.1,999.7,12.7,69,17.6,8.8,8,eor
1580,1983-05-31T00:00:00Z,10,5.3,1.4,10,0,6,12.4,0,2,12.3,1001.4,17.6,63,23.9,7.1,5.9,eor
1580,1983-06-01T00:00:00Z,10,14.3,2.9,10,1.9,6,1.9,0,7,14.8,1000.6,19,67,24.9,14,12,eor
1580,1983-06-02T00:00:00Z,10,8.2,3.2,10,0,0,8.9,0,4,12.8,1005.9,16.8,66,21.9,13.7,12.8,eor
1580,1983-06-03T00:00:00Z,10,4,1.3,10,0,0,8.8,0,5,12.8,1009,17.5,66,23.9,9.7,8,eor
1580,1983-06-04T00:00:00Z,10,4,1.3,10,0,0,11.9,0,1.3,15,1008,21.5,62,28.8,12.8,11.2,eor
1580,1983-06-05T00:00:00Z,10,10,2.3,10,1.3,6,8.8,0,6,17,1006.3,20,71,24.3,18,16,eor
1580,1983-06-06T00:00:00Z,10,7.7,3.8,10,0,0,12.9,0,0.7,10.4,1008.3,17.1,51,21.3,14.8,13.4,eor
1580,1983-06-07T00:00:00Z,10,9.6,3.9,10,0,0,14,0,1,9.7,1008.5,17.8,48,23.4,10.8,9.3,eor
1580,1983-06-08T00:00:00Z,10,3.9,1.5,10,0,6,12.2,0,3,12.3,1006,20.5,49,28.3,10.7,8.3,eor
1580,1983-06-09T00:00:00Z,10,8.9,2.7,10,0,0,7.4,0,4.7,16.9,1007.2,20.8,67,25.9,18,16.3,eor
1580,1983-06-10T00:00:00Z,10,6.2,2.6,10,0,0,6.2,0,4.7,13.5,1004.4,18.6,63,23,14.8,13.3,eor
1580,1983-06-11T00:00:00Z,10,5,1.9,10,0,0,5.5,0,5.7,13,1001.1,18.1,63,22.8,12.7,11.4,eor
1580,1983-06-12T00:00:00Z,10,3.7,1.4,10,0,0,5.3,0,3.3,13.3,1001.2,19.7,58,24.6,13.7,11.8,eor
1580,1983-06-13T00:00:00Z,10,11,4.9,10,3.3,6,0.6,0,7.7,14.3,1004,17,73,18.8,14.8,13.1,eor
1580,1983-06-14T00:00:00Z,10,7.2,3.5,10,1.3,6,4.1,0,4.7,12.5,1007.4,16,68,20.7,13.5,11.4,eor
1580,1983-06-15T00:00:00Z,10,10.2,2.8,10,5.2,6,8.9,0,5,8.9,1011.4,13,58,18.2,8.8,7.8,eor
1580,1983-06-16T00:00:00Z,10,6.8,2.9,10,0,0,3.3,0,4.7,8.6,1013.9,12.6,59,16.4,6.8,5.3,eor
1580,1983-06-17T00:00:00Z,10,8,2.9,10,0,0,9,0,3,8,1011,13.2,53,17.4,7.8,6.8,eor
1580,1983-06-18T00:00:00Z,10,7,3.3,10,0,0,6.4,0,5.3,9.8,1011.9,15.3,58,18.4,9.9,7,eor
1580,1983-06-19T00:00:00Z,10,9,3.9,10,0,0,10.3,0,2,9.6,1007.4,19.6,43,24,14.2,12,eor
1580,1983-06-20T00:00:00Z,10,6.5,2.9,10,0,0,13.8,0,2.3,11.1,1004.5,22,43,26.6,13.4,10.6,eor
1580,1983-06-21T00:00:00Z,10,7.3,2.2,10,1,6,5.7,0,5.3,16.3,1002,20.6,66,26.3,16.4,15.1,eor
1580,1983-06-22T00:00:00Z,10,4.9,1.4,10,0.6,6,8.2,0,3.3,18.4,1001.5,21.4,71,27,16.6,15.4,eor
1580,1983-06-23T00:00:00Z,10,3,1.3,10,0,0,11.5,0,1.3,17,1000.1,21.8,67,28.4,15,13.7,eor
1580,1983-06-24T00:00:00Z,10,8.4,1.3,10,0,0,9.5,0,3.7,14.9,1001.1,22.6,57,29,14.9,13.5,eor
1580,1983-06-25T00:00:00Z,10,3.9,1.4,10,17.9,6,9.6,0,2.7,17.4,1002.6,21.8,67,27.1,15.3,14.1,eor
1580,1983-06-26T00:00:00Z,10,11,1.3,10,12.3,6,4.9,0,5,19.7,1001.2,19.2,88,23.8,15.2,14.8,eor
1580,1983-06-27T00:00:00Z,10,11.3,3.1,10,0,6,7.5,0,6.3,15.8,997.3,17.6,76,23.6,15,14.5,eor
1580,1983-06-28T00:00:00Z,10,6.2,3.2,10,0,0,10.2,0,3.3,10.6,1001.9,14.4,64,19,11.2,9.4,eor
1580,1983-06-29T00:00:00Z,10,4.2,1.3,10,0,6,0.6,0,7,12.3,1000.6,16.1,68,20,9.5,7.8,eor
1580,1983-06-30T00:00:00Z,10,8.2,2.5,10,14,6,0.3,0,8,14.8,997.5,16.6,78,19.9,12.5,10.7,eor
1580,1983-07-01T00:00:00Z,10,7.9,2.1,10,0.4,6,0.1,0,8,13.3,1004.6,14.6,80,17.7,13.4,13.9,eor
1580,1983-07-02T00:00:00Z,10,2.2,1.1,10,0,0,11.3,0,3,13.4,1008.7,16.6,73,21.9,9.4,8.1,eor
1580,1983-07-03T00:00:00Z,10,3.4,1.1,10,0,0,11.7,0,2,15.3,1006.7,19.4,68,25.3,13,12,eor
1580,1983-07-04T00:00:00Z,10,4.6,1.7,10,0,0,13.6,0,0.3,15.2,1005.4,22.5,57,27.7,15.2,13.2,eor
1580,1983-07-05T00:00:00Z,10,5,2,10,1.5,6,10,0,0.7,16.8,1004.5,23.3,60,28.5,16.3,15,eor
1580,1983-07-06T00:00:00Z,10,4.7,1.2,10,0,0,8.2,0,3.3,18.9,1002,22.3,71,28.3,18.5,17.5,eor
1580,1983-07-07T00:00:00Z,10,3.1,1.2,10,0.6,6,2,0,6,20.7,1000.8,21.7,80,25.4,17.3,16,eor
1580,1983-07-08T00:00:00Z,10,8,2.2,10,3.3,6,2.9,0,6,20.1,1001.1,22.3,73,28.6,19.4,19.1,eor
1580,1983-07-09T00:00:00Z,10,5,2,10,0,0,10.1,0,3.3,15.9,1003.2,24.2,54,30.4,18.2,17,eor
1580,1983-07-10T00:00:00Z,10,3.6,1.2,10,0,0,13.6,0,0,14.6,1004.2,23.9,52,31.6,17.3,15.4,eor
1580,1983-07-11T00:00:00Z,10,3.5,1,10,0,0,12.6,0,2,16.5,1005.1,24.6,54,31.6,17.8,16,eor
1580,1983-07-12T00:00:00Z,10,5,1.8,10,0,0,12.7,0,0.7,16.4,1004.7,25.7,50,32.8,19.3,17.1,eor
1580,1983-07-13T00:00:00Z,10,7.9,3.5,10,0,0,9.4,0,4,16.3,1004.2,21.2,63,26.3,19.1,18.4,eor
1580,1983-07-14T00:00:00Z,10,6.6,2.9,10,0,0,13.1,0,1.7,11.5,1006,18.1,55,23.4,13.8,12.7,eor
1580,1983-07-15T00:00:00Z,10,3.9,1.8,10,0,0,13,0,0,13.7,1003,20.9,59,28.8,12.2,11,eor
1580,1983-07-16T00:00:00Z,10,9.8,1.2,10,0,6,10.5,0,3.7,16.6,1001,23.1,61,31.2,15.8,14.4,eor
1580,1983-07-17T00:00:00Z,10,10.5,2.4,10,10.1,6,11,0,2.3,14,1000.6,25.4,47,33.6,17.3,15.4,eor
1580,1983-07-18T00:00:00Z,10,13.2,2.2,10,5.7,6,9.7,0,4.7,20.1,1001.9,21.2,78,28,18.4,17.4,eor
1580,1983-07-19T00:00:00Z,10,4,1.6,10,1.6,6,5.8,0,5.3,20.5,1004.3,20.6,83,27,16.8,15.6,eor
1580,1983-07-20T00:00:00Z,10,6,2.5,10,0,0,8.4,0,4.7,13.6,1008,18,62,22.9,15,16.7,eor
1580,1983-07-21T00:00:00Z,10,4,2,10,0,0,13.2,0,1.3,10,1009.4,16.4,55,22,10.8,9.5,eor
1580,1983-07-22T00:00:00Z,10,5,2,10,0,0,12.2,0,1.7,11.5,1002.4,21.8,47,28.8,10.6,9.4,eor
1580,1983-07-23T00:00:00Z,10,3,1.1,10,1.9,6,9.4,0,5.3,14.7,997.6,24,52,31.6,15,13.8,eor
1580,1983-07-24T00:00:00Z,10,11.5,2.5,10,2.4,6,3,0,5.3,19.5,996.7,19.6,83,24.3,16.1,17,eor
1580,1983-07-25T00:00:00Z,10,3.1,1.4,10,0,0,10.4,0,3.3,16.8,1000.6,20.9,70,29.3,14.8,13.6,eor
1580,1983-07-26T00:00:00Z,10,4.9,1.6,10,0,0,10.3,0,4.3,19,999.5,26.8,54,34.5,17.6,15.8,eor
1580,1983-07-27T00:00:00Z,10,4,1.2,10,0,0,5.5,0,4.3,24.3,1001.7,25.8,72,31.8,20.7,19.4,eor
1580,1983-07-28T00:00:00Z,10,7.6,2.5,10,0,0,9.7,0,4.3,19.4,1003.5,24.8,61,30.7,20.5,19,eor
1580,1983-07-29T00:00:00Z,10,6.8,2.2,10,0,0,7,0,4.3,16.8,1007.2,21.6,65,27.2,17.2,16.2,eor
1580,1983-07-30T00:00:00Z,10,4.8,1.8,10,0,0,12.8,0,0.3,17.5,1004.9,23.2,62,30.6,16.3,14.8,eor
1580,1983-07-31T00:00:00Z,10,3.3,1.7,10,0,0,10.9,0,1,15.7,996.8,26.5,49,34.2,16,15,eor
1580,1983-08-01T00:00:00Z,10,13.2,3.4,10,0.7,6,3.3,0,4.3,19.4,994.7,22,69,27,18.3,19.5,eor
1580,1983-08-02T00:00:00Z,10,6.9,2.9,10,0,6,8.5,0,4.3,11.7,1000.2,16.8,61,22.4,12.4,11,eor
1580,1983-08-03T00:00:00Z,10,7,2.7,10,0,0,1.2,0,7.7,11.2,1007.1,16.4,61,19.3,13,11.9,eor
1580,1983-08-04T00:00:00Z,10,5.9,2.1,10,0,6,1.1,0,7.3,12.1,1008.5,16,66,19.1,12.5,11.3,eor
1580,1983-08-05T00:00:00Z,10,7.6,2.6,10,4.4,6,0.2,0,7.3,13.2,1005.1,15,76,18.7,14,10.6,eor
1580,1983-08-06T00:00:00Z,10,7.6,2.9,10,0.7,6,0,0,8,13.9,1004.4,14.6,85,15.7,13.3,12.3,eor
1580,1983-08-07T00:00:00Z,10,5,2.2,10,0,0,9.3,0,3.3,13.4,1007.2,18.4,63,23.2,14.8,14.9,eor
1580,1983-08-08T00:00:00Z,10,6,1.6,10,0,0,9.9,0,1.3,15,1009.1,20.2,65,26.5,13.4,11.3,eor
1580,1983-08-09T00:00:00Z,10,5.5,2.1,10,0,0,12.1,0,0.3,16.8,1006.7,22.7,62,28.4,16.2,13.9,eor
1580,1983-08-10T00:00:00Z,10,4.9,1.9,10,0,0,12.6,0,0.3,15.7,1001.5,24,54,29.8,16.8,15,eor
1580,1983-08-11T00:00:00Z,10,5.1,1.9,10,0.2,6,10,0,3.7,15.5,998.3,21,62,26.8,15.2,13.2,eor
1580,1983-08-12T00:00:00Z,10,8.5,3,10,0,0,10.6,0,2.3,15,996.4,21.4,59,27.5,16,14.3,eor
1580,1983-08-13T00:00:00Z,10,6.5,3.5,10,0,0,2.9,0,6.3,11.4,1001.7,15.6,64,20,14.9,13.6,eor
1580,1983-08-14T00:00:00Z,10,6.7,2.6,10,0,0,6.7,0,3,11.4,1006.5,15.6,63,21.1,12.4,10.4,eor
1580,1983-08-15T00:00:00Z,10,3.9,1.3,10,0,0,13.4,0,0,12.3,1003.9,19.4,57,27.8,9.4,7.9,eor
1580,1983-08-16T00:00:00Z,10,8,1.9,10,0,6,6.1,0,5.7,14.7,1000.4,19.2,66,26.3,13.3,11.2,eor
1580,1983-08-17T00:00:00Z,10,7,1.9,10,0,6,8.1,0,3.3,16.2,1001.6,21.2,66,28.9,14.3,13.6,eor
1580,1983-08-18T00:00:00Z,10,4.6,1.6,10,0,0,12.4,0,0.3,15.5,1004,22.2,58,29,17.5,14.9,eor
1580,1983-08-19T00:00:00Z,10,6.9,2,10,0,0,12.2,0,0,16,1002.2,23.3,57,30.8,15.5,13.8,eor
1580,1983-08-20T00:00:00Z,10,5,1.1,10,0,0,12.4,0,1.3,17.3,1002.9,23.5,61,30.5,16.4,14.4,eor
1580,1983-08-21T00:00:00Z,10,6,1.3,10,1.2,6,6.8,0,5,19.6,1002.9,20.5,79,27.8,17.7,15.9,eor
1580,1983-08-22T00:00:00Z,10,6.8,1.4,10,0,0,10.7,0,3.3,16.3,1005.3,21,67,27.5,15.4,13.8,eor
1580,1983-08-23T00:00:00Z,10,7.2,1.6,10,0,0,8.9,0,2.7,17.4,1003.9,22.6,65,28.5,15.6,14.2,eor
1580,1983-08-24T00:00:00Z,10,5.7,3.1,10,0,0,1.5,0,4.7,17.9,1000.8,23.9,62,26.5,19.1,17.5,eor
1580,1983-08-25T00:00:00Z,10,7.7,3.9,10,0,0,9.9,0,0.7,14.9,1001.5,25.5,47,30.6,20,16.7,eor
1580,1983-08-26T00:00:00Z,10,5,2.8,10,0,0,10.8,0,0.3,15.7,1003.3,24.9,52,29.8,19.4,17.7,eor
1580,1983-08-27T00:00:00Z,10,5.3,2.3,10,0,0,10.6,0,0.3,15.9,1004.6,24,54,30.2,18.2,16,eor
1580,1983-08-28T00:00:00Z,10,5.8,3.2,10,0,0,7.6,0,2.3,15,1004.4,20.5,60,26.5,17.7,16.7,eor
1580,1983-08-29T00:00:00Z,10,5,2.7,10,0,0,11.6,0,0.3,13.1,1004.4,19.8,57,26.2,14.5,13.4,eor
1580,1983-08-30T00:00:00Z,10,4.1,1.4,10,0,0,11.7,0,0,12.8,1004.4,20.2,55,27.3,13.7,11.5,eor
1580,1983-08-31T00:00:00Z,10,4,1.2,10,0,0,11.5,0,0,13.1,999.8,21.2,55,28.7,12.2,10.4,eor
1580,1983-09-01T00:00:00Z,10,8,2.7,10,0,6,1.4,0,7,16.6,996.4,19.8,72,23.2,18.3,16.4,eor
1580,1983-09-02T00:00:00Z,10,9.4,3.3,10,1.3,6,10.7,0,4,12.9,997.1,19,58,23.7,17.4,16.5,eor
1580,1983-09-03T00:00:00Z,10,14.6,6.1,10,2.4,6,5,0,5.7,12.7,998.3,14.4,77,20.1,13.3,13.2,eor
1580,1983-09-04T00:00:00Z,10,8.7,4.8,10,0,0,3.5,0,6.7,11,1005.5,15.6,63,19.9,12.7,11.5,eor
1580,1983-09-05T00:00:00Z,10,12.7,5.6,10,0,0,10.6,0,2.3,11.1,1006.4,18.2,53,25,15,13.6,eor
1580,1983-09-06T00:00:00Z,10,7.8,2.6,10,0,0,6.3,0,4,9.6,1007.5,14.8,61,20.5,8.2,5.9,eor
1580,1983-09-07T00:00:00Z,10,7.2,3.1,10,0,0,10.3,0,1.7,7.8,1005.9,12.8,53,18.8,7.7,6,eor
1580,1983-09-08T00:00:00Z,10,4.5,1.4,10,0.2,6,8.8,0,4.7,7.3,998.9,14.2,52,20.4,4.2,2,eor
1580,1983-09-09T00:00:00Z,10,8,1.3,10,13.5,6,1.8,0,7,15,990.1,16.6,78,20.6,13.5,11.5,eor
1580,1983-09-10T00:00:00Z,10,8.8,2.8,10,8.1,6,0.2,0,7.7,14.7,987.9,15,85,18.2,13.9,13.5,eor
1580,1983-09-11T00:00:00Z,10,10.1,4.3,10,0.1,6,3.6,0,6,10.6,990.3,12.9,70,16.3,11.8,11.1,eor
1580,1983-09-12T00:00:00Z,10,9.3,4.3,10,0,0,0.1,0,8,10.2,996.9,12.6,70,14.1,11.6,10.7,eor
1580,1983-09-13T00:00:00Z,10,8,3.2,10,0.3,6,1.6,0,6,10.2,1003.2,12.2,72,14.8,8.4,5.6,eor
1580,1983-09-14T00:00:00Z,10,7,1.9,10,0.5,6,1.5,0,7,13.3,1001.3,15,77,19.5,12,11.1,eor
1580,1983-09-15T00:00:00Z,10,8.3,1.5,10,6.2,6,2.1,0,7,15.7,992.3,15.1,93,19.5,10.4,8.8,eor
1580,1983-09-16T00:00:00Z,10,9.3,2.9,10,3.2,6,3.3,0,5.3,11.5,987.6,12.5,76,16.8,9.9,11.3,eor
1580,1983-09-17T00:00:00Z,10,10.6,2.8,10,0.3,6,4.8,0,5.7,12.1,992.1,12.6,83,17.4,7.5,6,eor
1580,1983-09-18T00:00:00Z,10,7.4,2.4,10,0,0,3.4,0,5,11.4,1001.2,14.1,72,17.8,9.3,7.8,eor
1580,1983-09-19T00:00:00Z,10,6,1.6,10,0.5,6,0.4,0,7,13.5,1003.2,14.7,79,17.7,12.4,10,eor
1580,1983-09-20T00:00:00Z,10,7,2.6,10,0,0,8.8,0,1.7,11.2,1010.3,12.4,76,18.8,10.2,8.6,eor
1580,1983-09-21T00:00:00Z,10,4,1.2,10,4.6,6,0,0,8,13.2,1000.6,13,90,15,8,6.5,eor
1580,1983-09-22T00:00:00Z,10,12.8,2.8,10,0,0,7,0,3.3,11,1009.4,13.4,68,19,10.2,11.6,eor
1580,1983-09-23T00:00:00Z,10,4.1,1.4,10,0,0,10.4,0,0.7,11.2,1013.3,13.4,75,20.8,6.3,4.4,eor
1580,1983-09-24T00:00:00Z,10,7,0.7,10,2.6,6,9.4,0,2.7,14.8,1010.3,19.4,71,25.4,8.3,6.4,eor
1580,1983-09-25T00:00:00Z,10,9,2.4,10,0,0,10.7,0,0.7,9.7,1017,13.4,62,22.5,11,7.6,eor
1580,1983-09-26T00:00:00Z,10,3.5,1,10,0,0,10.5,0,0,10.1,1016.4,12.3,73,21.5,5.9,3.6,eor
1580,1983-09-27T00:00:00Z,10,5.2,0.9,10,0,0,10.1,0,0.3,10.9,1011.5,14.3,70,23.8,7.2,5,eor
1580,1983-09-28T00:00:00Z,10,3.1,0.9,10,0,0,9,0,1.7,13.3,1006.3,16.5,74,25.5,8.8,6.4,eor
1580,1983-09-29T00:00:00Z,10,7,1.7,10,0,0,9,0,1.3,14,1000.4,16,76,23.8,12.3,9.8,eor
1580,1983-09-30T00:00:00Z,10,7.5,2.1,10,0,0,5.4,0,2.7,13.5,1001.8,15.4,77,21.9,10.7,8.6,eor
1580,1983-10-01T00:00:00Z,10,5.3,2.6,10,0,0,3.6,0,3.7,9.9,1010.7,13.4,63,17.6,11.8,11.7,eor
1580,1983-10-02T00:00:00Z,10,2,0.3,10,1.2,6,0.1,0,8,14.3,1009.7,14.4,89,17,10.7,9.4,eor
1580,1983-10-03T00:00:00Z,10,6.2,1.3,10,0,0,1.5,0,5.3,16.8,1008.8,16.7,86,21.8,14.8,14,eor
1580,1983-10-04T00:00:00Z,10,3.5,0.9,10,0,0,4.7,0,1.7,15.2,1004.7,16.7,78,25.2,11.5,9.8,eor
1580,1983-10-05T00:00:00Z,10,7,2.6,10,0,0,4.5,0,3.7,14,1006.2,17,70,21.6,14.4,13.6,eor
1580,1983-10-06T00:00:00Z,10,7.3,2.9,10,0,0,2.8,0,4.3,10.6,1008.6,13.1,70,17.6,11.5,9.4,eor
1580,1983-10-07T00:00:00Z,10,5.1,1.7,10,0,0,3.8,0,3.3,10.2,1007.2,12.4,74,16.6,7.6,4.9,eor
1580,1983-10-08T00:00:00Z,10,7.5,3.7,10,1.8,6,1.5,0,7.7,9.9,1001.3,13,66,15.7,9.7,6.2,eor
1580,1983-10-09T00:00:00Z,10,11,3.8,10,2.2,6,1.4,0,8,11.7,999.1,12.2,82,13.6,10.8,10.2,eor
1580,1983-10-10T00:00:00Z,10,10,3.3,10,1.6,6,0,0,8,12.3,1000.8,13.2,81,14.8,11.5,10.4,eor
1580,1983-10-11T00:00:00Z,10,11.8,3.3,10,3.5,6,3.1,0,6.7,9.9,1003.1,9.2,82,14.3,7.4,7.3,eor
1580,1983-10-12T00:00:00Z,10,6.2,3.2,10,0,0,1.1,0,7.3,9.1,1008.6,8.5,80,13.2,7.1,5.3,eor
1580,1983-10-13T00:00:00Z,10,4.2,1.3,10,0.3,6,7.8,0,4.3,9.5,1000.9,9.9,79,17,3.7,2.4,eor
1580,1983-10-14T00:00:00Z,10,5.8,1.8,10,1.9,6,3,0,6,12,1002.3,12.7,80,17.4,8.5,6,eor
1580,1983-10-15T00:00:00Z,10,11.8,3.7,10,0,6,3.4,0,7.3,10,997.7,12.5,68,15.6,10.5,8.6,eor
1580,1983-10-16T00:00:00Z,10,12,3.7,10,3.8,6,0.7,0,7.7,10.1,989.6,10.2,80,14.1,9.5,7.4,eor
1580,1983-10-17T00:00:00Z,10,8.2,2.8,10,0,6,2,0,5,8.5,1000.2,7.3,80,12.2,5.2,4.7,eor
1580,1983-10-18T00:00:00Z,10,6.7,2.3,10,0.7,6,0,0,8,10.7,1007.5,10,89,11,4.7,2,eor
1580,1983-10-19T00:00:00Z,10,9.1,3,10,1.3,6,0.9,0,5.3,12.2,1009.4,12.5,81,16.8,10.4,9.5,eor
1580,1983-10-20T00:00:00Z,10,4.5,1.7,10,0,0,3.1,0,4.7,8.1,1013.1,8.1,77,12,4.8,2.9,eor
1580,1983-10-21T00:00:00Z,10,5.7,2.6,10,0,0,7.3,0,1.7,6.4,1018.4,6.3,67,12,4.8,1.8,eor
1580,1983-10-22T00:00:00Z,10,4.2,1.4,10,0,0,7.6,0,0.7,6.6,1023.9,4.2,80,12.2,0.8,-1.8,eor
1580,1983-10-23T00:00:00Z,10,2.5,0.8,10,0,0,6,0,0.7,6.3,1016.2,4.4,78,12.4,-0.1,-1.4,eor
1580,1983-10-24T00:00:00Z,10,6,0.9,10,0,0,7.3,0,1,7.1,1012.4,6.2,77,13.5,0.3,-2.3,eor
1580,1983-10-25T00:00:00Z,10,3,0.9,10,0,6,4.1,0,3,7.5,1015.9,6.1,81,10.7,1.4,-1.4,eor
1580,1983-10-26T00:00:00Z,10,3,1,10,0.3,6,2.3,0,4.7,9,1012.5,8.5,79,14.7,6.2,4.9,eor
1580,1983-10-27T00:00:00Z,10,4,0.5,10,0,0,5.7,0,2.7,8.6,1006.8,7.6,82,14.5,3.8,1.5,eor
1580,1983-10-28T00:00:00Z,10,7.2,1.2,10,1.6,6,3.1,0,7.7,8.2,1004.8,7.4,83,11.6,2.1,0,eor
1580,1983-10-29T00:00:00Z,10,10,3,10,0.1,6,0,0,5.3,6.8,1011.1,6.5,70,8.2,6,5.2,eor
