STATIONS_ID,MESS_DATUM,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_N.Bedeckungsgrad,MO_TT.Lufttemperatur,MO_TX.Lufttemperatur_Max,MO_TN.Lufttemperatur_Min,MO_FK.Windstaerke,MX_TX.Lufttemperatur_AbsMax,MX_FX.Windspitze,MX_TN.Lufttemperatur_AbsMin,MO_SD_S.Sonnenscheindauer,QN_6,MO_RR.Niederschlagshoehe,MX_RS.Niederschlagshoehe_Max,eor
1580,1941-05-15T00:00:00Z,19410501,19410531,5,5.56,10.57,15.58,5.81,2.02,23,,-0.8,178.8,5,56.2,34.3,eor
1580,1941-06-15T00:00:00Z,19410601,19410630,5,4.48,17.78,23.49,12.48,1.86,32,,6.1,233.8,5,78.1,36.6,eor
1580,1941-07-15T00:00:00Z,19410701,19410731,5,5.03,19.36,25.47,13.96,1.45,32,,9.2,233.4,5,54.2,15.1,eor
1580,1941-08-15T00:00:00Z,19410801,19410831,5,6.25,16.01,20.88,12.37,1.85,27.4,,7,140.3,5,103.7,17.4,eor
1580,1941-09-15T00:00:00Z,19410901,19410930,5,3.61,13.7,19.58,8.68,1.47,26.7,,3.8,78.7,5,14,9.6,eor
1580,1941-10-15T00:00:00Z,19411001,19411031,5,6.34,9.68,13.3,6.89,1.9,20.7,,-0.7,70.5,5,61.8,8.9,eor
1580,1941-11-15T00:00:00Z,19411101,19411130,5,6.36,4.08,6.36,1.81,1.8,11.6,,-4.3,51.5,5,25.1,9.3,eor
1580,1941-12-15T00:00:00Z,19411201,19411231,5,5.99,3.34,5.7,0.79,1.95,11.4,,-11.4,39.5,5,38.5,10.5,eor
1580,1942-01-15T00:00:00Z,19420101,19420131,5,4.71,-5.85,-2.71,-8.88,1.72,5.2,,-22.4,84.1,5,43.4,15.4,eor
1580,1942-02-15T00:00:00Z,19420201,19420228,5,5.96,-3.54,-0.71,-7.28,1.71,5.1,,-18.6,62,5,17.2,6.5,eor
1580,1942-03-15T00:00:00Z,19420301,19420331,5,5.11,3.91,7.78,-0.09,1.4,16.4,,-8.4,123.3,5,36,11.6,eor
1580,1942-04-15T00:00:00Z,19420401,19420430,5,3.75,10.3,15.23,5.35,2.38,20.8,,-0.2,234.1,5,14.9,6.2,eor
1580,1942-05-15T00:00:00Z,19420501,19420531,5,5.83,13.61,18.49,8.32,1.8,25.3,,-0.6,187.2,5,91.8,12.6,eor
1580,1942-06-15T00:00:00Z,19420601,19420630,5,4.1,16.2,21.39,10.73,1.83,30.4,,7.5,246.6,5,23.7,8.4,eor
1580,1942-07-15T00:00:00Z,19420701,19420731,5,5.64,17.27,22.25,12.68,1.99,29.2,,8.8,190.9,5,91.3,14.5,eor
1580,1942-08-15T00:00:00Z,19420801,19420831,5,4.18,18.39,25.2,12.65,1.3,32.2,,6.9,251.3,5,15.1,5.1,eor
1580,1942-09-15T00:00:00Z,19420901,19420930,5,4.91,16.4,22.4,11.52,1.48,30.5,,5.6,180.2,5,53.8,20.9,eor
1580,1942-10-15T00:00:00Z,19421001,19421031,5,6.23,12.73,16.72,9.08,1.71,25.9,,2.8,82.2,5,32.9,8.7,eor
1580,1942-11-15T00:00:00Z,19421101,19421130,5,6.81,5.16,7.43,3.27,1.7,14.9,,-2.6,41.2,5,48.4,22,eor
1580,1942-12-15T00:00:00Z,19421201,19421231,5,6.34,1.92,4.2,-1.02,1.31,10.2,,-9.4,33.9,5,27,9.1,eor
1580,1943-01-15T00:00:00Z,19430101,19430131,5,6.01,0.63,3.26,-2.67,1.23,11.8,,-13.9,48.2,5,29.7,5.9,eor
1580,1943-02-15T00:00:00Z,19430201,19430228,5,4.87,4.25,8.61,0.26,1.87,12.5,,-3.4,98.9,5,19.1,6.9,eor
1580,1943-03-15T00:00:00Z,19430301,19430331,5,4.07,7.73,13.16,2.54,1.78,18.9,,-1.2,169.6,5,28.9,14,eor
1580,1943-04-15T00:00:00Z,19430401,19430430,5,5.37,10.99,16.53,5.96,2.23,24.1,,1.3,177.5,5,35,7.3,eor
1580,1943-05-15T00:00:00Z,19430501,19430531,5,4.95,14.7,20.39,8.37,1.8,30.5,,1.8,237.3,5,40.8,14.8,eor
1580,1943-06-15T00:00:00Z,19430601,19430630,5,5.85,15.24,20.35,10.59,1.67,27,,6.5,177.5,5,58.5,14.7,eor
1580,1943-07-15T00:00:00Z,19430701,19430731,5,4.78,19.51,25.78,13.17,1.56,32.3,,8.9,256.6,5,27.6,7.7,eor
1580,1943-08-15T00:00:00Z,19430801,19430831,5,5.26,19.09,25.57,13.53,1.74,35,,7.9,215.8,5,50.3,16.9,eor
1580,1943-09-15T00:00:00Z,19430901,19430930,5,5.2,14.6,20.74,9.72,1.41,29.7,,3.3,142.9,5,44.2,14.4,eor
1580,1943-10-15T00:00:00Z,19431001,19431031,5,4.47,10.64,16.32,6.26,0.9,22.3,,-1.3,135.1,5,13.7,4.3,eor
1580,1943-11-15T00:00:00Z,19431101,19431130,5,6.33,3.88,6.56,1.05,1.74,14.5,,-4.1,37,5,53.8,11.9,eor
1580,1943-12-15T00:00:00Z,19431201,19431231,5,6.62,1.42,3.12,-0.79,1.44,10.5,,-6.3,14.4,5,24.2,6.5,eor
1580,1944-01-15T00:00:00Z,19440101,19440131,5,7.12,4.56,6.82,1.54,1.82,11.6,,-4.5,31.2,5,33.8,9.2,eor
1580,1944-02-15T00:00:00Z,19440201,19440229,5,5.92,0.73,3.39,-2.12,2.57,12.5,,-8,71.4,5,33.6,6.6,eor
1580,1944-03-15T00:00:00Z,19440301,19440331,5,5.39,3.45,7.49,-0.54,2.36,17.5,,-6.4,121.4,5,15.4,2.8,eor
1580,1944-04-15T00:00:00Z,19440401,19440430,5,5.75,10.69,15.81,5.71,1.71,24.1,,-3.6,156.3,5,30.3,12.2,eor
1580,1944-05-15T00:00:00Z,19440501,19440531,5,4.63,13.75,19.51,6.67,1.62,31.8,,0.6,238,5,9,4.8,eor
1580,1944-06-15T00:00:00Z,19440601,19440630,5,5.79,15.76,20.66,10.22,1.85,28.1,,5,154.9,5,48.7,10,eor
1580,1944-07-15T00:00:00Z,19440701,19440731,5,5.95,18.35,23.41,13.4,1.43,31.1,,8.4,158.4,5,58.5,13.3,eor
1580,1944-08-15T00:00:00Z,19440801,19440831,5,3.98,21.58,28.2,15.29,1.46,36.7,,11,267.4,5,9.7,5.1,eor
1580,1944-09-15T00:00:00Z,19440901,19440930,5,5.04,13.51,18.63,9.24,1.48,26.8,,2,121.6,5,47.3,10.3,eor
1580,1944-10-15T00:00:00Z,19441001,19441031,5,6.25,10.12,13.61,6.76,1.57,17.7,,-1.1,77,5,39.6,7.5,eor
1580,1944-11-15T00:00:00Z,19441101,19441130,5,6.59,5.16,7.96,2.11,2.06,14.5,,-2.5,35.7,5,105.1,14.3,eor
1580,1944-12-15T00:00:00Z,19441201,19441231,5,5.22,1.39,3.98,-1.33,1.69,11,,-11.1,62.6,5,73.3,18.5,eor
1580,1945-01-15T00:00:00Z,19450101,19450131,5,5.99,-3.78,-0.97,-8.02,1.73,4,,-13.8,50.9,5,39.3,5.5,eor
1580,1945-02-15T00:00:00Z,19450201,19450228,5,5.83,5.34,8.85,2.08,1.41,12.9,,-2.2,57.3,5,67,14.7,eor
1580,1945-03-15T00:00:00Z,19450301,19450331,5,5.25,7.71,12.11,3.56,1.67,20,,0,53.4,5,21.1,8.4,eor
1580,1945-04-15T00:00:00Z,19450401,19450430,5,5,11.1,16.63,6.26,1.87,25.3,,-0.2,129.7,5,33.2,9.3,eor
1580,1945-05-15T00:00:00Z,19450501,19450531,5,5.45,15.7,21.15,9.18,1.94,31,,-1.1,209.4,5,51.2,18.9,eor
1580,1945-06-15T00:00:00Z,19450601,19450630,5,5.5,18.35,24.09,11.95,2.2,31.5,,5.9,245.1,5,75.6,16,eor
1580,1945-07-15T00:00:00Z,19450701,19450731,5,4.26,19.86,26.34,13.26,2.23,34.3,,9,292.9,5,40.8,14,eor
1580,1945-08-15T00:00:00Z,19450801,19450831,5,5.45,17.26,23.09,12.43,1.71,30.1,,8.6,156.7,5,82.5,24.8,eor
1580,1945-09-15T00:00:00Z,19450901,19450930,5,5.7,15.29,20.1,11.53,1.23,28,,6.2,142.4,5,46.9,11.5,eor
1580,1945-10-15T00:00:00Z,19451001,19451031,5,5.32,11.02,15.49,6.8,1.54,23.6,,1.9,110.1,5,8.9,2.6,eor
1580,1945-11-15T00:00:00Z,19451101,19451130,5,7.45,5.38,7.28,3.38,1.31,17.3,,-0.6,26.1,5,32.5,11.4,eor
1580,1945-12-15T00:00:00Z,19451201,19451231,5,6.45,2.53,4.87,-0.04,1.46,13.5,,-10.6,27.7,5,58.3,11,eor
1580,1946-01-15T00:00:00Z,19460101,19460131,5,4.85,-0.88,1.9,-4.28,1.5,13,,-10.5,96.4,5,17.6,7.7,eor
1580,1946-02-15T00:00:00Z,19460201,19460228,5,6.97,4.77,6.88,2.65,2.51,12.6,,-3,32.7,5,79.2,15.1,eor
1580,1946-03-15T00:00:00Z,19460301,19460331,5,5.67,5.96,10.15,2.02,1.18,21.4,,-3.5,104,5,10.2,3.2,eor
1580,1946-04-15T00:00:00Z,19460401,19460430,5,3.02,11.88,18.8,4.59,1.2,25.5,,-0.5,268.7,5,31.2,9.3,eor
1580,1946-05-15T00:00:00Z,19460501,19460531,5,5.24,15.05,20.12,9.49,1.58,25.9,,2,212.9,5,98.5,22.2,eor
1580,1946-06-15T00:00:00Z,19460601,19460630,5,5.7,15.87,20.46,10.75,1.54,29.4,,5.5,195.9,5,67.5,14.9,eor
1580,1946-07-15T00:00:00Z,19460701,19460731,5,4.81,19.45,24.67,13.67,1.46,32.2,,6.6,221.2,5,21.5,4.1,eor
1580,1946-08-15T00:00:00Z,19460801,19460831,5,5.43,17.52,23.33,11.97,1.64,31.4,,6.9,198.1,5,39.2,15.9,eor
1580,1946-09-15T00:00:00Z,19460901,19460930,5,5.11,14.96,20.74,9.73,1.47,26.4,,5.7,138.4,5,53.5,11.2,eor
1580,1946-10-15T00:00:00Z,19461001,19461031,5,5.35,9.08,13.09,6.02,1.81,20.1,,-1.5,94.2,5,20.6,6,eor
1580,1946-11-15T00:00:00Z,19461101,19461130,5,6.56,5.12,7.66,2.61,1.41,13.8,,-1.9,35.1,5,27.2,4.7,eor
1580,1946-12-15T00:00:00Z,19461201,19461231,5,5.65,-1.14,1.47,-3.61,1.29,8.4,,-14,49.1,5,30.6,9.8,eor
1580,1947-01-15T00:00:00Z,19470101,19470131,5,4.78,-2.79,0.04,-5.56,1.81,9.4,,-14.4,95.8,5,20.8,4.9,eor
1580,1947-02-15T00:00:00Z,19470201,19470228,5,5.69,-4.18,-0.83,-7.46,1.6,4.5,,-12.9,61.3,5,32.7,7.1,eor
1580,1947-03-15T00:00:00Z,19470301,19470331,5,6.22,4.4,8.74,0.94,1.74,19.6,,-9.1,100,5,64.3,13.8,eor
1580,1947-04-15T00:00:00Z,19470401,19470430,5,4.29,11.67,17.54,5.94,2.21,25.8,,-0.1,231,5,30.9,7.4,eor
1580,1947-05-15T00:00:00Z,19470501,19470531,5,5.19,16.1,21.7,10.3,1.55,30.2,,5.1,224.3,5,32.2,5.4,eor
1580,1947-06-15T00:00:00Z,19470601,19470630,5,4.34,19.87,25.96,13.38,2.31,37.3,,6.4,284.1,5,29.4,7.1,eor
1580,1947-07-15T00:00:00Z,19470701,19470731,5,3.71,21.42,27.77,14.64,1.82,37.8,,9,292,5,35.1,19.4,eor
1580,1947-08-15T00:00:00Z,19470801,19470831,5,2.95,22.13,28.53,14.95,1.67,34.4,,8.2,292,5,5.4,4.1,eor
1580,1947-09-15T00:00:00Z,19470901,19470930,5,3.68,18.27,25.56,11.83,1.59,33.7,,5.3,223.8,5,9.9,3.9,eor
1580,1947-10-15T00:00:00Z,19471001,19471031,5,3.78,9.1,15.17,3.6,1.35,24.7,,-3.2,176.5,5,20.5,9.1,eor
1580,1947-11-15T00:00:00Z,19471101,19471130,5,6.34,6.8,9.7,3.9,2.55,15.6,,-3.7,46.6,5,54.7,9.2,eor
1580,1947-12-15T00:00:00Z,19471201,19471231,5,7.03,3.54,5.49,1.44,2.37,11.3,,-6.3,27,5,72.9,18.4,eor
1580,1948-01-15T00:00:00Z,19480101,19480131,5,7.2,5.29,7.76,2.85,2.4,14.6,,-2.4,33.1,5,68.9,16,eor
1580,1948-02-15T00:00:00Z,19480201,19480229,5,5.73,2.9,5.88,-0.01,2.64,12.9,,-10.6,80.5,5,27.6,7,eor
1580,1948-03-15T00:00:00Z,19480301,19480331,5,3.88,8.09,13.97,2.7,1.85,20.2,,-1.5,178.8,5,17.5,9.2,eor
1580,1948-04-15T00:00:00Z,19480401,19480430,5,4.57,11.59,16.9,6.47,2.37,25.4,,2.3,190.7,5,41.4,15.9,eor
1580,1948-05-15T00:00:00Z,19480501,19480531,5,4.4,15.36,20.53,10.15,1.69,27.6,,4,234.5,5,61.9,13.9,eor
1580,1948-06-15T00:00:00Z,19480601,19480630,5,5.06,16.81,22.76,11.31,1.68,32.4,,7,226.6,5,49.2,21.3,eor
1580,1948-07-15T00:00:00Z,19480701,19480731,5,5.29,17.13,22.34,12.68,1.52,31.8,,6.4,183.2,5,78.7,19.6,eor
1580,1948-08-15T00:00:00Z,19480801,19480831,5,5.08,17.15,22.93,12.85,1.25,32.3,,7.5,195.1,5,83.2,19.6,eor
1580,1948-09-15T00:00:00Z,19480901,19480930,5,4.4,14.17,20.3,9.04,1.15,27.4,,1.3,157.7,5,17.8,8.8,eor
1580,1948-10-15T00:00:00Z,19481001,19481031,5,4.94,9.42,15.08,4.84,1.18,25.7,,0.5,132.4,5,32.1,12.5,eor
1580,1948-11-15T00:00:00Z,19481101,19481130,5,5.73,4.64,8.12,1.84,0.88,14,,-6.6,50.1,5,17.3,5.9,eor
1580,1948-12-15T00:00:00Z,19481201,19481231,5,5.85,0.2,2.33,-2.1,1.22,10.6,,-10.3,27.9,5,27.3,8.4,eor
1580,1949-01-15T00:00:00Z,19490101,19490131,5,5.9,2.52,4.89,-0.01,1.79,11.2,,-6.3,44.1,5,26.6,8.2,eor
1580,1949-02-15T00:00:00Z,19490201,19490228,5,4.98,2.17,5.95,-1.04,1.61,12.1,,-8.2,90.3,5,15,3.4,eor
1580,1949-03-15T00:00:00Z,19490301,19490331,5,3.56,4.8,9.5,0.03,2.19,22.1,,-8.4,186.8,5,29.9,7.9,eor
1580,1949-04-15T00:00:00Z,19490401,19490430,5,4.51,12.6,18.98,6.86,2.28,30.6,,0.3,207,5,19.7,3.9,eor
1580,1949-05-15T00:00:00Z,19490501,19490531,5,5.51,13.56,18.39,9.26,2.15,25.3,,0.3,179.3,5,118.6,59.1,eor
1580,1949-06-15T00:00:00Z,19490601,19490630,5,4.61,15.88,21.46,10.23,2.06,28.4,,4.6,234.2,5,11.7,6.3,eor
1580,1949-07-15T00:00:00Z,19490701,19490731,5,3.21,20.22,27.02,13.03,1.94,34.3,,6.9,336.5,5,1.5,0.8,eor
1580,1949-08-15T00:00:00Z,19490801,19490831,5,4.45,18.66,24.73,13.26,1.76,32.1,,7.3,239.5,5,49.5,11.3,eor
1580,1949-09-15T00:00:00Z,19490901,19490930,5,3.2,18.06,24.92,12.48,1.24,32.4,,7.7,209.8,5,12.9,5.2,eor
1580,1949-10-15T00:00:00Z,19491001,19491031,5,5.13,11.71,16.52,7.64,1.35,22.1,,-0.1,121.7,5,44.1,22.6,eor
1580,1949-11-15T00:00:00Z,19491101,19491130,5,6.1,4.82,7.61,2.02,1.59,13.8,,-5.1,58.4,5,25.5,5.4,eor
1580,1949-12-15T00:00:00Z,19491201,19491231,5,6.38,4.12,6.39,1.77,1.91,12.1,,-4.2,29.1,5,56.5,15,eor
1580,1950-01-15T00:00:00Z,19500101,19500131,5,5.2,0.47,3.21,-2.49,1.54,10.7,,-11.7,79.3,5,15.8,4.9,eor
1580,1950-02-15T00:00:00Z,19500201,19500228,5,6.11,4.63,7.89,1.13,2.4,12.8,,-4.9,57,5,50,10.6,eor
1580,1950-03-15T00:00:00Z,19500301,19500331,5,4.34,6.75,11.59,2.1,1.6,17.5,,-6.5,151.7,5,6.1,1.5,eor
1580,1950-04-15T00:00:00Z,19500401,19500430,5,5.76,8.47,12.78,4.39,2.4,22.9,,0.1,109.1,5,47.8,10,eor
1580,1950-05-15T00:00:00Z,19500501,19500531,5,3.99,15.27,20.84,9.54,1.88,25.7,,2.9,240.9,5,76,19.5,eor
1580,1950-06-15T00:00:00Z,19500601,19500630,5,3.83,19,25.33,13,1.61,32.3,,8.4,279.4,5,89.2,17.4,eor
1580,1950-07-15T00:00:00Z,19500701,19500731,5,4.05,19.71,25.25,13.91,1.74,32.4,,9.1,288.4,5,71.5,22,eor
1580,1950-08-15T00:00:00Z,19500801,19500831,5,4.04,18.18,24.62,12.78,1.61,32.6,,7.6,251.3,5,72.9,24.1,eor
1580,1950-09-15T00:00:00Z,19500901,19500930,5,6.16,14.22,18.17,10.76,1.79,24.9,,3.9,83.9,5,44.4,7.6,eor
1580,1950-10-15T00:00:00Z,19501001,19501031,5,5.1,8.9,13.31,5.14,1.42,18.6,,-5.4,111.1,5,17,7.2,eor
1580,1950-11-15T00:00:00Z,19501101,19501130,5,6.87,5.49,8.15,2.73,2.01,15.8,,-4.1,21.8,5,102.2,20.5,eor
1580,1950-12-15T00:00:00Z,19501201,19501231,5,6.75,-1.05,0.96,-3.51,1.81,9.7,,-14.2,22.9,5,59.8,20.9,eor
1580,1951-01-15T00:00:00Z,19510101,19510131,5,7.19,3.56,5.46,1.26,1.84,9.6,,-5.3,18.5,5,59.8,12.4,eor
1580,1951-02-15T00:00:00Z,19510201,19510228,5,6.25,4.1,6.86,1.51,1.92,9.5,,-1.9,52.1,5,24.6,4.6,eor
1580,1951-03-15T00:00:00Z,19510301,19510331,5,5.45,4.35,8.28,0.65,2.29,17.4,,-7.9,116.3,5,50.3,8,eor
1580,1951-04-15T00:00:00Z,19510401,19510430,5,4.55,8.79,14.1,3.35,2.2,25.8,,-0.8,190.9,5,33.6,6.9,eor
1580,1951-05-15T00:00:00Z,19510501,19510531,5,4.64,13.69,19.61,7.69,1.87,27.4,,0,228.3,5,58.8,22.1,eor
1580,1951-06-15T00:00:00Z,19510601,19510630,5,4.97,16.48,21.57,11.4,1.68,26.8,,7.3,203.2,5,87.1,19.1,eor
1580,1951-07-15T00:00:00Z,19510701,19510731,5,4.05,18.64,24.35,12.63,1.64,31.2,,7.4,265.7,5,37.8,14.1,eor
1580,1951-08-15T00:00:00Z,19510801,19510831,5,5.1,18.16,23.98,13.06,1.52,31.5,,8.3,228,5,51.7,13.5,eor
1580,1951-09-15T00:00:00Z,19510901,19510930,5,4.36,15.28,21.12,10.38,1.35,28.6,,3.5,180.7,5,53.3,24.2,eor
1580,1951-10-15T00:00:00Z,19511001,19511031,5,3.52,8.64,14.03,3.79,1.39,18,,-0.3,176.9,5,11.1,5.9,eor
1580,1951-11-15T00:00:00Z,19511101,19511130,5,6.43,7.77,10.58,5.02,2.04,15.2,,-1.5,32,5,72.9,18,eor
1580,1951-12-15T00:00:00Z,19511201,19511231,5,6.71,2.74,4.77,0.48,1.63,11,,-4.3,27.2,5,31.7,15.7,eor
1580,1952-01-15T00:00:00Z,19520101,19520131,5,6.97,1.82,3.78,-0.45,2.17,10.9,,-6.7,33.7,5,48.1,9,eor
1580,1952-02-15T00:00:00Z,19520201,19520229,5,6.43,1.45,3.72,-1.23,1.64,10.2,,-12.5,56.7,5,31.6,13.2,eor
1580,1952-03-15T00:00:00Z,19520301,19520331,5,5.31,5.42,9.69,1.58,1.58,16.5,,-3.9,113.7,5,58.2,12.7,eor
1580,1952-04-15T00:00:00Z,19520401,19520430,5,4.31,12.17,18.03,6.6,1.26,26,,-1.2,195.4,5,26.2,9.6,eor
1580,1952-05-15T00:00:00Z,19520501,19520531,5,4.47,14.55,19.9,8.53,1.37,26.2,,3,226.8,5,21.8,7.2,eor
1580,1952-06-15T00:00:00Z,19520601,19520630,5,4.51,17.34,22.79,10.95,1.62,34.3,,7.4,225.1,5,58.5,24.1,eor
1580,1952-07-15T00:00:00Z,19520701,19520731,5,3.86,20.85,26.59,14.56,1.55,37.4,,7.4,275,5,17.7,11.9,eor
1580,1952-08-15T00:00:00Z,19520801,19520831,5,4.93,19.18,25.23,13.3,1.46,34.4,,8.4,188.2,5,53.7,13.3,eor
1580,1952-09-15T00:00:00Z,19520901,19520930,5,5.43,11.51,15.85,7.83,1.42,22,,1,106.8,5,76.5,12.3,eor
1580,1952-10-15T00:00:00Z,19521001,19521031,5,5.41,8.18,12.29,4.57,1.29,16.8,,-1.6,101.8,5,62.7,16.4,eor
1580,1952-11-15T00:00:00Z,19521101,19521130,5,6.34,3.2,5.7,0.62,1.54,11.9,,-5,38.1,5,117.3,15.7,eor
1580,1952-12-15T00:00:00Z,19521201,19521231,5,6.29,1.16,3.45,-1.27,1.68,9.5,,-7.6,26,5,66.1,17.2,eor
1580,1953-01-15T00:00:00Z,19530101,19530131,5,6.56,0.83,2.55,-1.22,1.59,9.5,,-7.5,25.5,5,5.2,3.2,eor
1580,1953-02-15T00:00:00Z,19530201,19530228,5,5.77,1.99,4.89,-0.98,1.57,13.8,,-16.4,64.8,5,35.5,11,eor
1580,1953-03-15T00:00:00Z,19530301,19530331,5,2.63,7.35,13.85,0.88,1.6,23.9,,-4.1,201.7,5,2.9,1.1,eor
1580,1953-04-15T00:00:00Z,19530401,19530430,5,3.9,10.95,16.46,4.78,1.65,24.1,,0,216.9,5,43.2,13.8,eor
1580,1953-05-15T00:00:00Z,19530501,19530531,5,4.64,15.56,21.03,9.18,1.94,31.3,,0.1,241.7,5,44.9,12.6,eor
1580,1953-06-15T00:00:00Z,19530601,19530630,5,5.37,17.23,22,11.79,1.48,28.2,,3.4,196.1,5,71.2,15,eor
1580,1953-07-15T00:00:00Z,19530701,19530731,5,5.21,18.32,23.32,12.88,1.67,29.3,,9.2,206.7,5,46.5,12.1,eor
1580,1953-08-15T00:00:00Z,19530801,19530831,5,4.2,18.08,24.44,11.17,1.65,32.4,,7.1,262.6,5,8.6,3.1,eor
1580,1953-09-15T00:00:00Z,19530901,19530930,5,3.87,15.07,21.13,9.1,1.67,32.4,,2.9,196.5,5,22.6,5,eor
1580,1953-10-15T00:00:00Z,19531001,19531031,5,5.51,11.36,15.81,7.02,1.19,21.6,,-2.1,89.5,5,30.4,10.3,eor
1580,1953-11-15T00:00:00Z,19531101,19531130,5,6.4,5.35,7.97,2.18,1.25,14,,-1.8,41.7,5,4.8,2,eor
1580,1953-12-15T00:00:00Z,19531201,19531231,5,6.85,3.65,5.37,1.9,1.36,13.6,,-3.1,21.5,5,23.7,5.5,eor
1580,1954-01-15T00:00:00Z,19540101,19540131,5,4.84,-0.97,1.83,-3.8,2.51,13.2,,-13.2,89.1,5,46,15.6,eor
1580,1954-02-15T00:00:00Z,19540201,19540228,5,5.18,-0.77,2.05,-3.82,1.74,8.4,,-15.3,75.3,5,18.2,8.8,eor
1580,1954-03-15T00:00:00Z,19540301,19540331,5,4.58,6.78,11.64,2.2,1.66,17.7,,-3.6,135,5,11.4,5.1,eor
1580,1954-04-15T00:00:00Z,19540401,19540430,5,4.7,8.64,12.96,4.13,2.17,18.9,,-0.1,181.9,5,26.1,6,eor
1580,1954-05-15T00:00:00Z,19540501,19540531,5,4.63,14.04,19.45,7.59,1.85,29.3,,2.2,240.4,5,36.3,15.6,eor
1580,1954-06-15T00:00:00Z,19540601,19540630,5,4.42,17.49,22.61,11.64,1.5,32.1,,6.1,230.4,5,52.3,29.3,eor
1580,1954-07-15T00:00:00Z,19540701,19540731,5,5.94,16.31,20.83,11.86,1.76,27.4,,8.2,155.9,5,47.5,9.1,eor
1580,1954-08-15T00:00:00Z,19540801,19540831,5,5.69,17.02,22,12.39,1.37,33.1,,6.2,161.9,5,85,16.2,eor
1580,1954-09-15T00:00:00Z,19540901,19540930,5,5.5,14.04,18.84,9.69,1.61,28.7,,2,110.3,5,76.2,13.4,eor
1580,1954-10-15T00:00:00Z,19541001,19541031,5,5.8,10.55,14.86,6.86,1.45,23.6,,1.6,84.6,5,33.1,6.1,eor
1580,1954-11-15T00:00:00Z,19541101,19541130,5,5.7,5.42,8.78,1.94,1.42,13.5,,-3.6,67.9,5,28.4,8.3,eor
1580,1954-12-15T00:00:00Z,19541201,19541231,5,6.71,4.57,7.12,1.96,2.11,12.9,,-2.7,23.6,5,73.3,17.4,eor
1580,1955-01-15T00:00:00Z,19550101,19550131,5,6.14,-0.87,1.44,-3.35,1.8,8.5,,-11.3,34.9,5,51.7,8.9,eor
1580,1955-02-15T00:00:00Z,19550201,19550228,5,6.1,0.3,3.12,-2.7,1.91,10.9,,-12.5,51.1,5,43,9.3,eor
1580,1955-03-15T00:00:00Z,19550301,19550331,5,4.29,3.12,7,-0.8,2.18,21.4,,-8.4,171.6,5,15.5,5,eor
1580,1955-04-15T00:00:00Z,19550401,19550430,5,4.2,9.81,15.15,3.81,1.84,28.9,,-1.4,203.9,5,8.4,2.2,eor
1580,1955-05-15T00:00:00Z,19550501,19550531,5,4.66,12.03,17.61,6.09,1.92,28.2,,1.2,228.3,5,51.1,21,eor
1580,1955-06-15T00:00:00Z,19550601,19550630,5,5.16,16.58,21.78,11.51,1.6,27.9,,3.7,213.5,5,92.3,28.4,eor
1580,1955-07-15T00:00:00Z,19550701,19550731,5,4.92,18.99,24.12,14.32,1.23,32.4,,8.9,207.6,5,24.5,3.4,eor
1580,1955-08-15T00:00:00Z,19550801,19550831,5,4.71,17.98,24,12.91,1.18,29.1,,8.6,211.3,5,31.5,10.3,eor
1580,1955-09-15T00:00:00Z,19550901,19550930,5,4.42,14.48,20.7,9.81,1.12,27.7,,3.9,172.8,5,28.4,11.8,eor
1580,1955-10-15T00:00:00Z,19551001,19551031,5,5.25,8.66,13.61,4.38,1.39,18.6,,-3.3,111.3,5,18.4,6.1,eor
1580,1955-11-15T00:00:00Z,19551101,19551130,5,5.6,4.59,7.41,1.55,1.22,13.8,,-6.5,50.3,5,20.6,3.9,eor
1580,1955-12-15T00:00:00Z,19551201,19551231,5,6.23,3.52,6.11,0.89,1.83,14.2,,-5,41.2,5,58.7,11,eor
1580,1956-01-15T00:00:00Z,19560101,19560131,5,5.53,1.79,4.78,-1.05,2.17,11.3,,-15.2,74.5,5,49.5,9.9,eor
1580,1956-02-15T00:00:00Z,19560201,19560229,5,4.38,-7.53,-2.91,-12.88,1.59,5.3,,-21.5,106.2,5,9.7,2.9,eor
1580,1956-03-15T00:00:00Z,19560301,19560331,5,4.54,6.11,10.41,1.66,2.17,20.8,,-7.1,151.7,5,25.6,14.1,eor
1580,1956-04-15T00:00:00Z,19560401,19560430,5,5.22,7.87,12.43,3.43,1.84,20.6,,-2.3,161.6,5,51.8,20.1,eor
1580,1956-05-15T00:00:00Z,19560501,19560531,5,4.42,14.57,20.38,8.48,1.52,28.9,,1.5,242.8,5,34.7,12.5,eor
1580,1956-06-15T00:00:00Z,19560601,19560630,5,6.21,14.49,19.02,10.79,1.81,26.2,,5.4,119.7,5,41.7,11.1,eor
1580,1956-07-15T00:00:00Z,19560701,19560731,5,5.28,18.19,23.38,13.2,1.82,30.6,,9.4,183.7,5,75.1,20.2,eor
1580,1956-08-15T00:00:00Z,19560801,19560831,5,5.16,15.22,20.91,10.53,1.73,28.3,,6.5,172.5,5,84.8,14.5,eor
1580,1956-09-15T00:00:00Z,19560901,19560930,5,4.4,14.78,20.2,10.31,1.35,23.7,,6.3,153,5,30.8,7.4,eor
1580,1956-10-15T00:00:00Z,19561001,19561031,5,6.47,9.07,12.78,6.01,1.38,22.5,,-0.8,52.3,5,58.2,17.7,eor
